npc_id,npc_name,region,sub_location,area,role,archetype,file
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.07,"Astra Cinderholt, Fixer at Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Tactician,scout,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/07_astra_cinderholt_fixer_at_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.08,"Luma Dubwater, Mechanist of Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Marshal,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/08_luma_dubwater_mechanist_of_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.09,"Maelis Glassroot, Courier at Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Specialist,engineer,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/09_maelis_glassroot_courier_at_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.10,"Asha Trenchmark, Archivist at Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Pilgrim,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/10_asha_trenchmark_archivist_at_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.11,"Nix Latchward, Warden of Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Pilgrim,scout,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/11_nix_latchward_warden_of_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.12,"Tamsin Runeclasp, Diver from Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Runner,archivist,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/12_tamsin_runeclasp_diver_from_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.13,"Nix Holloway, Tamer near Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Captain,engineer,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/13_nix_holloway_tamer_near_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.14,"Ossa Mossguard, Specialist at Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Medic,sentinel,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/14_ossa_mossguard_specialist_at_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.15,"Sable Stormhush, Pilgrim at Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Ranger,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/15_sable_stormhush_pilgrim_at_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.16,"Quill Gravesong, Runner from Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Operator,merchant,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/16_quill_gravesong_runner_from_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.17,"Cassian Dubwater, Custodian at Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Oracle,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/17_cassian_dubwater_custodian_at_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.18,"Mirek Voxmere, Warden from Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Fixer,warden,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/18_mirek_voxmere_warden_from_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.19,"Makoa Nullborne, Mechanist from Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Watcher,tamer,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/19_makoa_nullborne_mechanist_from_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.04.20,"Dax Emberkin, Operator near Luminroot",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Luminroot Shrine Clearing,Custodian,sentinel,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/04_luminroot_shrine_clearing/20_dax_emberkin_operator_near_luminroot.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.01,"Maelis Gantryn, Warden of Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Cartographer,pilot,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/01_maelis_gantryn_warden_of_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.02,"Cassian Ironwake, Medic of Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Sentinel,medic,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/02_cassian_ironwake_medic_of_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.03,"Quill Deepwell, Scout at Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Operator,worker,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/03_quill_deepwell_scout_at_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.04,"Nyra Tideforged, Warden from Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Smith,pilot,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/04_nyra_tideforged_warden_from_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.05,"Luma Riftwalker, Marshal near Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Runner,worker,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/05_luma_riftwalker_marshal_near_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.06,"Quill Chromabell, Sentinel at Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Broker,engineer,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/06_quill_chromabell_sentinel_at_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.07,"Keir Nullborne, Keeper of Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Responder,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/07_keir_nullborne_keeper_of_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.08,"Luma Dubwater, Fixer near Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Medic,sentinel,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/08_luma_dubwater_fixer_near_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.09,"Quill Voidrill, Fixer under Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Navigator,scout,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/09_quill_voidrill_fixer_under_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.10,"Selka Signalborn, Guide at Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Fixer,warden,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/10_selka_signalborn_guide_at_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.11,"Thorne Chromabell, Tamer of Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Engineer,engineer,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/11_thorne_chromabell_tamer_of_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.12,"Vale Rootborne, Ranger near Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Cartographer,archivist,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/12_vale_rootborne_ranger_near_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.13,"Talia Ironwake, Keeper near Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Scout,engineer,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/13_talia_ironwake_keeper_near_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.14,"Keir Wayfare, Watcher near Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Watcher,worker,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/14_keir_wayfare_watcher_near_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.15,"Tamsin Brightlock, Warden under Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Oracle,warden,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/15_tamsin_brightlock_warden_under_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.16,"Astra Deepwell, Sentinel near Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Herald,warden,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/16_astra_deepwell_sentinel_near_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.17,"Lio Tideforged, Watcher near Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Oracle,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/17_lio_tideforged_watcher_near_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.18,"Orin Spirebound, Cartographer of Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Medic,warden,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/18_orin_spirebound_cartographer_of_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.19,"Noor Rootborne, Broker under Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Scout,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/19_noor_rootborne_broker_under_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.05.20,"Kael Cragwarden, Archivist from Sanctuary",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Sanctuary Pools,Navigator,pilot,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/05_sanctuary_pools/20_kael_cragwarden_archivist_from_sanctuary.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.01,"Nix Brightlock, Engineer of Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Keeper,warden,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/01_nix_brightlock_engineer_of_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.02,"Quill Emberkin, Cartographer at Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Scout,merchant,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/02_quill_emberkin_cartographer_at_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.03,"Nyra Ironwake, Operator from Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Captain,pilot,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/03_nyra_ironwake_operator_from_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.04,"Sarai Gravesong, Engineer of Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Operator,warden,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/04_sarai_gravesong_engineer_of_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.05,"Makoa Spirebound, Custodian of Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Engineer,archivist,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/05_makoa_spirebound_custodian_of_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.06,"Calder Runeclasp, Pilgrim at Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Herald,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/06_calder_runeclasp_pilgrim_at_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.07,"Mirek Dubwater, Warden from Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Runner,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/07_mirek_dubwater_warden_from_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.08,"Mirek Echohand, Engineer under Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Scout,merchant,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/08_mirek_echohand_engineer_under_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.09,"Dax Trenchmark, Keeper at Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Captain,sentinel,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/09_dax_trenchmark_keeper_at_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.10,"Zerin Glassroot, Guide under Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Marshal,mystic,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/10_zerin_glassroot_guide_under_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.11,"Elo Deepwell, Custodian from Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Courier,sentinel,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/11_elo_deepwell_custodian_from_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.12,"Nyra Trenchmark, Herald near Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Archivist,worker,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/12_nyra_trenchmark_herald_near_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.13,"Bex Starfall, Sentinel from Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Sentinel,mystic,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/13_bex_starfall_sentinel_from_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.14,"Sarai Chromabell, Mechanist of Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Warden,navigator,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/14_sarai_chromabell_mechanist_of_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.15,"Zerin Voidrill, Responder of Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Watcher,engineer,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/15_zerin_voidrill_responder_of_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.16,"Calder Riftwalker, Diver under Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Sentinel,pilot,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/16_calder_riftwalker_diver_under_beast.glb
04_eastern_wilds_and_ancient_archives.01_the_emerald_canopy_sanctuary.06.17,"Cassian Nullborne, Navigator at Beast",04 Eastern Wilds And Ancient Archives,01 The Emerald Canopy Sanctuary,Beast Battleground Route,Engineer,pilot,sub_locations/04_eastern_wilds_and_ancient_archives/01_the_emerald_canopy_sanctuary/06_beast_battleground_route/17_cassian_nullborne_navigator_at_beast.glb
